HCHO Reading,Location,Current Date,Next Date
4.736754515274918e-05,Jaffna Proper,2021-06-07,2021-06-08
4.736754515274918e-05,"Bibile, Monaragala",2021-06-08,2021-06-09
7.773052843804758e-05,Kurunegala Proper,2021-06-08,2021-06-09
7.773052843804758e-05,Jaffna Proper,2021-06-08,2021-06-09
7.773052843804758e-05,"Bibile, Monaragala",2021-06-09,2021-06-10
6.262475729792877e-05,Kurunegala Proper,2021-06-09,2021-06-10
0.0002307881184836012,Jaffna Proper,2021-06-09,2021-06-10
0.00024568140030649247,"Bibile, Monaragala",2021-06-10,2021-06-11
0.00024568140030649247,Kurunegala Proper,2021-06-10,2021-06-11
0.00012480179427674614,Jaffna Proper,2021-06-10,2021-06-11
0.00024202406908172564,"Bibile, Monaragala",2021-06-11,2021-06-12
0.00015539532391099415,Kurunegala Proper,2021-06-11,2021-06-12
0.0002168719598015522,Jaffna Proper,2021-06-11,2021-06-12
0.000156491036235293,"Bibile, Monaragala",2021-06-12,2021-06-13
0.000156491036235293,Kurunegala Proper,2021-06-12,2021-06-13
0.00010919354389485635,Jaffna Proper,2021-06-12,2021-06-13
0.00010539087390871023,"Bibile, Monaragala",2021-06-13,2021-06-14
0.00012595021133679916,Kurunegala Proper,2021-06-13,2021-06-14
0.00012910576435958316,Jaffna Proper,2021-06-13,2021-06-14
0.00012595021133679916,"Bibile, Monaragala",2021-06-14,2021-06-15
0.00012595021133679916,Kurunegala Proper,2021-06-14,2021-06-15
0.00012595021133679916,Jaffna Proper,2021-06-14,2021-06-15
0.00012041615114413713,"Bibile, Monaragala",2021-06-15,2021-06-16
0.00012595021133679916,Kurunegala Proper,2021-06-15,2021-06-16
0.00017230726109329137,Jaffna Proper,2021-06-15,2021-06-16
0.00013188813865111585,"Bibile, Monaragala",2021-06-16,2021-06-17
5.637100770172982e-05,Kurunegala Proper,2021-06-16,2021-06-17
0.00010407105088324194,Jaffna Proper,2021-06-16,2021-06-17
8.304077812679794e-05,"Bibile, Monaragala",2021-06-17,2021-06-18
7.654313078766245e-05,Kurunegala Proper,2021-06-17,2021-06-18
6.048995265610632e-05,Jaffna Proper,2021-06-17,2021-06-18
0.00012581215882345837,"Bibile, Monaragala",2021-06-18,2021-06-19
0.00010205563404998944,Kurunegala Proper,2021-06-18,2021-06-19
5.6092143778799756e-05,Jaffna Proper,2021-06-18,2021-06-19
0.00013615971626629612,"Bibile, Monaragala",2021-06-19,2021-06-20
7.8552027804721e-05,Kurunegala Proper,2021-06-19,2021-06-20
0.00012144570401497815,Jaffna Proper,2021-06-19,2021-06-20
0.00023015667754377732,"Bibile, Monaragala",2021-06-20,2021-06-21
0.00016201626472368664,Kurunegala Proper,2021-06-20,2021-06-21
4.219228182102099e-05,Jaffna Proper,2021-06-20,2021-06-21
0.0001556369214238989,"Bibile, Monaragala",2021-06-21,2021-06-22
0.00011982115528100555,Kurunegala Proper,2021-06-21,2021-06-22
5.57092446205573e-05,Jaffna Proper,2021-06-21,2021-06-22
0.00016362255924726198,"Bibile, Monaragala",2021-06-22,2021-06-23
0.00017068034456779616,Kurunegala Proper,2021-06-22,2021-06-23
0.00017068034456779616,Jaffna Proper,2021-06-22,2021-06-23
0.00021659015525423927,"Bibile, Monaragala",2021-06-23,2021-06-24
0.00021659015525423927,Kurunegala Proper,2021-06-23,2021-06-24
2.3645133677046833e-05,Jaffna Proper,2021-06-23,2021-06-24
8.570784034388947e-05,"Bibile, Monaragala",2021-06-24,2021-06-25
0.00012595021133679916,Kurunegala Proper,2021-06-24,2021-06-25
9.816834293430392e-05,Jaffna Proper,2021-06-24,2021-06-25
0.0001253605663883919,"Bibile, Monaragala",2021-06-25,2021-06-26
0.00013859026405871338,Kurunegala Proper,2021-06-25,2021-06-26
6.534579501431399e-05,Jaffna Proper,2021-06-25,2021-06-26
0.0002538226609178086,"Bibile, Monaragala",2021-06-26,2021-06-27
8.567969403115967e-05,Kurunegala Proper,2021-06-26,2021-06-27
0.00012960753386237448,Jaffna Proper,2021-06-26,2021-06-27
0.00014920277912374558,"Bibile, Monaragala",2021-06-27,2021-06-28
0.0001051096493787038,Kurunegala Proper,2021-06-27,2021-06-28
0.0001051096493787038,Jaffna Proper,2021-06-27,2021-06-28
0.0001870223466265712,"Bibile, Monaragala",2021-06-28,2021-06-29
8.307201593837487e-05,Kurunegala Proper,2021-06-28,2021-06-29
2.7649791914175497e-05,Jaffna Proper,2021-06-28,2021-06-29
0.00010931240989571222,"Bibile, Monaragala",2021-06-29,2021-06-30
0.00010286160468719202,Kurunegala Proper,2021-06-29,2021-06-30
7.338768434312344e-05,Jaffna Proper,2021-06-29,2021-06-30
1.816314989804705e-05,"Bibile, Monaragala",2021-06-30,2021-07-01
1.816314989804705e-05,Kurunegala Proper,2021-06-30,2021-07-01
0.00011365687406687722,Jaffna Proper,2021-06-30,2021-07-01
0.00018203239825543706,"Bibile, Monaragala",2021-07-01,2021-07-02
0.00011139384439784514,Kurunegala Proper,2021-07-01,2021-07-02
0.00012335762004175927,Jaffna Proper,2021-07-01,2021-07-02
0.00024159652068549543,"Bibile, Monaragala",2021-07-02,2021-07-03
0.00029711680189192774,Kurunegala Proper,2021-07-02,2021-07-03
0.00012595021133679916,Jaffna Proper,2021-07-02,2021-07-03
0.00012595021133679916,"Bibile, Monaragala",2021-07-03,2021-07-04
0.00012595021133679916,Kurunegala Proper,2021-07-03,2021-07-04
0.0002531943370602578,Jaffna Proper,2021-07-03,2021-07-04
0.0002784575026224644,"Bibile, Monaragala",2021-07-04,2021-07-05
0.00020046765085065317,Kurunegala Proper,2021-07-04,2021-07-05
0.00012595021133679916,Jaffna Proper,2021-07-04,2021-07-05
0.00012595021133679916,"Bibile, Monaragala",2021-07-05,2021-07-06
0.00012595021133679916,Kurunegala Proper,2021-07-05,2021-07-06
0.00012595021133679916,Jaffna Proper,2021-07-05,2021-07-06
0.00012595021133679916,"Bibile, Monaragala",2021-07-06,2021-07-07
0.00012595021133679916,Kurunegala Proper,2021-07-06,2021-07-07
0.00010675514342573345,Jaffna Proper,2021-07-06,2021-07-07
0.00010675514342573345,"Bibile, Monaragala",2021-07-07,2021-07-08
0.00010675514342573345,Kurunegala Proper,2021-07-07,2021-07-08
0.00012595021133679916,Jaffna Proper,2021-07-07,2021-07-08
0.00012595021133679916,"Bibile, Monaragala",2021-07-08,2021-07-09
0.00012595021133679916,Kurunegala Proper,2021-07-08,2021-07-09
0.00012595021133679916,Jaffna Proper,2021-07-08,2021-07-09
0.00012595021133679916,"Bibile, Monaragala",2021-07-09,2021-07-10
0.00012595021133679916,Kurunegala Proper,2021-07-09,2021-07-10
0.00012595021133679916,Jaffna Proper,2021-07-09,2021-07-10
0.00012595021133679916,"Bibile, Monaragala",2021-07-10,2021-07-11
0.00012595021133679916,Kurunegala Proper,2021-07-10,2021-07-11
0.00027173961499153416,Jaffna Proper,2021-07-10,2021-07-11
0.00027173961499153416,"Bibile, Monaragala",2021-07-11,2021-07-12
0.00027173961499153416,Kurunegala Proper,2021-07-11,2021-07-12
0.00027173961499153416,Jaffna Proper,2021-07-11,2021-07-12
0.00027173961499153416,"Bibile, Monaragala",2021-07-12,2021-07-13
0.00027173961499153416,Kurunegala Proper,2021-07-12,2021-07-13
0.00027173961499153416,Jaffna Proper,2021-07-12,2021-07-13
0.00027173961499153416,"Bibile, Monaragala",2021-07-13,2021-07-14
0.00027173961499153416,Kurunegala Proper,2021-07-13,2021-07-14
0.00027173961499153416,Jaffna Proper,2021-07-13,2021-07-14
0.00027173961499153416,"Bibile, Monaragala",2021-07-14,2021-07-15
0.00027173961499153416,Kurunegala Proper,2021-07-14,2021-07-15
0.00027173961499153416,Jaffna Proper,2021-07-14,2021-07-15
0.00027173961499153416,"Bibile, Monaragala",2021-07-15,2021-07-16
0.00027173961499153416,Kurunegala Proper,2021-07-15,2021-07-16
0.0002244356517897242,Jaffna Proper,2021-07-15,2021-07-16
0.0002244356517897242,"Bibile, Monaragala",2021-07-16,2021-07-17
0.0002244356517897242,Kurunegala Proper,2021-07-16,2021-07-17
0.0002244356517897242,Jaffna Proper,2021-07-16,2021-07-17
0.0002244356517897242,"Bibile, Monaragala",2021-07-17,2021-07-18
0.0002244356517897242,Kurunegala Proper,2021-07-17,2021-07-18
0.0002244356517897242,Jaffna Proper,2021-07-17,2021-07-18
0.0002244356517897242,"Bibile, Monaragala",2021-07-18,2021-07-19
7.082350747214141e-05,Kurunegala Proper,2021-07-18,2021-07-19
7.082350747214141e-05,Jaffna Proper,2021-07-18,2021-07-19
0.00015155918607183327,"Bibile, Monaragala",2021-07-19,2021-07-20
4.379048518418782e-05,Kurunegala Proper,2021-07-19,2021-07-20
0.00010233180498651872,Jaffna Proper,2021-07-19,2021-07-20
0.0001469728531897629,"Bibile, Monaragala",2021-07-20,2021-07-21
2.1198268269448596e-05,Kurunegala Proper,2021-07-20,2021-07-21
2.1198268269448596e-05,Jaffna Proper,2021-07-20,2021-07-21
2.1198268269448596e-05,"Bibile, Monaragala",2021-07-21,2021-07-22
2.1198268269448596e-05,Kurunegala Proper,2021-07-21,2021-07-22
0.0002062926318451301,Jaffna Proper,2021-07-21,2021-07-22
0.0002062926318451301,"Bibile, Monaragala",2021-07-22,2021-07-23
0.0002062926318451301,Kurunegala Proper,2021-07-22,2021-07-23
0.0002062926318451301,Jaffna Proper,2021-07-22,2021-07-23
0.0002062926318451301,"Bibile, Monaragala",2021-07-23,2021-07-24
0.00011972485387094837,Kurunegala Proper,2021-07-23,2021-07-24
0.00011972485387094837,Jaffna Proper,2021-07-23,2021-07-24
0.00011972485387094837,"Bibile, Monaragala",2021-07-24,2021-07-25
0.00012675070499801975,Kurunegala Proper,2021-07-24,2021-07-25
0.00012675070499801975,Jaffna Proper,2021-07-24,2021-07-25
0.00012675070499801975,"Bibile, Monaragala",2021-07-25,2021-07-26
0.00014516406192372156,Kurunegala Proper,2021-07-25,2021-07-26
0.00014516406192372156,Jaffna Proper,2021-07-25,2021-07-26
0.00014516406192372156,"Bibile, Monaragala",2021-07-26,2021-07-27
3.359640356843301e-05,Kurunegala Proper,2021-07-26,2021-07-27
3.359640356843301e-05,Jaffna Proper,2021-07-26,2021-07-27
0.00010475733528895685,"Bibile, Monaragala",2021-07-27,2021-07-28
6.246406484128463e-05,Kurunegala Proper,2021-07-27,2021-07-28
6.798010781289831e-05,Jaffna Proper,2021-07-27,2021-07-28
0.00017371913354196218,"Bibile, Monaragala",2021-07-28,2021-07-29
0.00014516260117030053,Kurunegala Proper,2021-07-28,2021-07-29
3.2322864004033696e-05,Jaffna Proper,2021-07-28,2021-07-29
7.138556210151739e-05,"Bibile, Monaragala",2021-07-29,2021-07-30
3.558047937221156e-05,Kurunegala Proper,2021-07-29,2021-07-30
0.00012595021133679916,Jaffna Proper,2021-07-29,2021-07-30
0.00010116366702408933,"Bibile, Monaragala",2021-07-30,2021-07-31
0.00011422503620384205,Kurunegala Proper,2021-07-30,2021-07-31
2.0189017656726107e-05,Jaffna Proper,2021-07-30,2021-07-31
0.00014504503181953434,"Bibile, Monaragala",2021-07-31,2021-08-01
6.06709181649663e-05,Kurunegala Proper,2021-07-31,2021-08-01
8.727934360694725e-05,Jaffna Proper,2021-07-31,2021-08-01
0.000132918215281156,"Bibile, Monaragala",2021-08-01,2021-08-02
8.580303463690267e-05,Kurunegala Proper,2021-08-01,2021-08-02
9.776677710655673e-05,Jaffna Proper,2021-08-01,2021-08-02
0.00019897676910735616,"Bibile, Monaragala",2021-08-02,2021-08-03
0.00015363641052750662,Kurunegala Proper,2021-08-02,2021-08-03
0.00010791584211849204,Jaffna Proper,2021-08-02,2021-08-03
0.00014384205698219252,"Bibile, Monaragala",2021-08-03,2021-08-04
0.00014384205698219252,Kurunegala Proper,2021-08-03,2021-08-04
0.0001397822904355833,Jaffna Proper,2021-08-03,2021-08-04
0.00012595021133679916,"Bibile, Monaragala",2021-08-04,2021-08-05
7.941438454882399e-05,Kurunegala Proper,2021-08-04,2021-08-05
4.1171276374873985e-05,Jaffna Proper,2021-08-04,2021-08-05
7.154765580753345e-05,"Bibile, Monaragala",2021-08-05,2021-08-06
0.00011869305306011423,Kurunegala Proper,2021-08-05,2021-08-06
0.00010471925909168695,Jaffna Proper,2021-08-05,2021-08-06
0.00018920386412852125,"Bibile, Monaragala",2021-08-06,2021-08-07
0.00012595021133679916,Kurunegala Proper,2021-08-06,2021-08-07
5.695145088384073e-05,Jaffna Proper,2021-08-06,2021-08-07
0.000178819222113486,"Bibile, Monaragala",2021-08-07,2021-08-08
0.00011149977648771259,Kurunegala Proper,2021-08-07,2021-08-08
8.770360875005905e-05,Jaffna Proper,2021-08-07,2021-08-08
8.770360875005905e-05,"Bibile, Monaragala",2021-08-08,2021-08-09
5.8369938738034385e-05,Kurunegala Proper,2021-08-08,2021-08-09
5.8369938738034385e-05,Jaffna Proper,2021-08-08,2021-08-09
5.8369938738034385e-05,"Bibile, Monaragala",2021-08-09,2021-08-10
0.00019707126742113135,Kurunegala Proper,2021-08-09,2021-08-10
0.00015447912675755433,Jaffna Proper,2021-08-09,2021-08-10
0.00015447912675755433,"Bibile, Monaragala",2021-08-10,2021-08-11
6.644381303171877e-05,Kurunegala Proper,2021-08-10,2021-08-11
5.0239829846776756e-05,Jaffna Proper,2021-08-10,2021-08-11
5.0239829846776756e-05,"Bibile, Monaragala",2021-08-11,2021-08-12
0.000149778656886594,Kurunegala Proper,2021-08-11,2021-08-12
0.000149778656886594,Jaffna Proper,2021-08-11,2021-08-12
0.0001535239369445271,"Bibile, Monaragala",2021-08-12,2021-08-13
0.0001535239369445271,Kurunegala Proper,2021-08-12,2021-08-13
0.0001535239369445271,Jaffna Proper,2021-08-12,2021-08-13
0.0002735548407923265,"Bibile, Monaragala",2021-08-13,2021-08-14
0.0002735548407923265,Kurunegala Proper,2021-08-13,2021-08-14
0.0002735548407923265,Jaffna Proper,2021-08-13,2021-08-14
0.00012595021133679916,"Bibile, Monaragala",2021-08-14,2021-08-15
0.00012595021133679916,Kurunegala Proper,2021-08-14,2021-08-15
1.8750131650305036e-05,Jaffna Proper,2021-08-14,2021-08-15
1.8750131650305036e-05,"Bibile, Monaragala",2021-08-15,2021-08-16
0.00012595021133679916,Kurunegala Proper,2021-08-15,2021-08-16
0.00012595021133679916,Jaffna Proper,2021-08-15,2021-08-16
0.0001910311228960242,"Bibile, Monaragala",2021-08-16,2021-08-17
0.0001910311228960242,Kurunegala Proper,2021-08-16,2021-08-17
0.00010783475214888362,Jaffna Proper,2021-08-16,2021-08-17
0.00017811976925245426,"Bibile, Monaragala",2021-08-17,2021-08-18
0.00010028869463521578,Kurunegala Proper,2021-08-17,2021-08-18
0.00010028869463521578,Jaffna Proper,2021-08-17,2021-08-18
3.511362492740645e-05,"Bibile, Monaragala",2021-08-18,2021-08-19
0.00012595021133679916,Kurunegala Proper,2021-08-18,2021-08-19
0.00012595021133679916,Jaffna Proper,2021-08-18,2021-08-19
0.00019010610884868142,"Bibile, Monaragala",2021-08-19,2021-08-20
6.699592216209716e-05,Kurunegala Proper,2021-08-19,2021-08-20
0.00015347243455699915,Jaffna Proper,2021-08-19,2021-08-20
0.00012595021133679916,"Bibile, Monaragala",2021-08-20,2021-08-21
0.00011406165720935664,Kurunegala Proper,2021-08-20,2021-08-21
0.00019586885429906278,Jaffna Proper,2021-08-20,2021-08-21
0.00019586885429906278,"Bibile, Monaragala",2021-08-21,2021-08-22
0.00014111036586297946,Kurunegala Proper,2021-08-21,2021-08-22
0.00014111036586297946,Jaffna Proper,2021-08-21,2021-08-22
0.00014111036586297946,"Bibile, Monaragala",2021-08-22,2021-08-23
0.00014111036586297946,Kurunegala Proper,2021-08-22,2021-08-23
0.00011075615626465955,Jaffna Proper,2021-08-22,2021-08-23
0.00011075615626465955,"Bibile, Monaragala",2021-08-23,2021-08-24
6.082174273228398e-05,Kurunegala Proper,2021-08-23,2021-08-24
2.6061412468298472e-05,Jaffna Proper,2021-08-23,2021-08-24
0.0002323039764525593,"Bibile, Monaragala",2021-08-24,2021-08-25
0.00016440797151464853,Kurunegala Proper,2021-08-24,2021-08-25
5.6162733095034576e-05,Jaffna Proper,2021-08-24,2021-08-25
5.6162733095034576e-05,"Bibile, Monaragala",2021-08-25,2021-08-26
5.044614104756958e-05,Kurunegala Proper,2021-08-25,2021-08-26
0.00012595021133679916,Jaffna Proper,2021-08-25,2021-08-26
0.00018087354426038707,"Bibile, Monaragala",2021-08-26,2021-08-27
0.00018087354426038707,Kurunegala Proper,2021-08-26,2021-08-27
9.797744740193149e-05,Jaffna Proper,2021-08-26,2021-08-27
9.797744740193149e-05,"Bibile, Monaragala",2021-08-27,2021-08-28
9.797744740193149e-05,Kurunegala Proper,2021-08-27,2021-08-28
0.00017016137557888936,Jaffna Proper,2021-08-27,2021-08-28
0.00017016137557888936,"Bibile, Monaragala",2021-08-28,2021-08-29
0.00017016137557888936,Kurunegala Proper,2021-08-28,2021-08-29
0.00021909581747480588,Jaffna Proper,2021-08-28,2021-08-29
7.489455488605306e-05,"Bibile, Monaragala",2021-08-29,2021-08-30
7.489455488605306e-05,Kurunegala Proper,2021-08-29,2021-08-30
0.00031371571363920345,Jaffna Proper,2021-08-29,2021-08-30
0.00031371571363920345,"Bibile, Monaragala",2021-08-30,2021-08-31
0.00012595021133679916,Kurunegala Proper,2021-08-30,2021-08-31
0.00016673954850712186,Jaffna Proper,2021-08-30,2021-08-31
0.00015518055787461032,"Bibile, Monaragala",2021-08-31,2021-09-01
0.00013599286649365125,Kurunegala Proper,2021-08-31,2021-09-01
6.451472564285242e-05,Jaffna Proper,2021-08-31,2021-09-01
6.676890262375307e-05,"Bibile, Monaragala",2021-09-01,2021-09-02
2.1790155039086898e-05,Kurunegala Proper,2021-09-01,2021-09-02
0.00012595021133679916,Jaffna Proper,2021-09-01,2021-09-02
0.00012595021133679916,"Bibile, Monaragala",2021-09-02,2021-09-03
0.00012595021133679916,Kurunegala Proper,2021-09-02,2021-09-03
0.00012595021133679916,Jaffna Proper,2021-09-02,2021-09-03
0.00011763984460523527,"Bibile, Monaragala",2021-09-03,2021-09-04
0.00011763984460523527,Kurunegala Proper,2021-09-03,2021-09-04
0.00011763984460523527,Jaffna Proper,2021-09-03,2021-09-04
0.00011763984460523527,"Bibile, Monaragala",2021-09-04,2021-09-05
0.00018810292818684273,Kurunegala Proper,2021-09-04,2021-09-05
0.00018810292818684273,Jaffna Proper,2021-09-04,2021-09-05
0.00018810292818684273,"Bibile, Monaragala",2021-09-05,2021-09-06
9.200430954508934e-05,Kurunegala Proper,2021-09-05,2021-09-06
0.00012595021133679916,Jaffna Proper,2021-09-05,2021-09-06
0.00012595021133679916,"Bibile, Monaragala",2021-09-06,2021-09-07
5.976064488393015e-05,Kurunegala Proper,2021-09-06,2021-09-07
5.976064488393015e-05,Jaffna Proper,2021-09-06,2021-09-07
5.976064488393015e-05,"Bibile, Monaragala",2021-09-07,2021-09-08
0.00010736055246554104,Kurunegala Proper,2021-09-07,2021-09-08
6.608017499275126e-05,Jaffna Proper,2021-09-07,2021-09-08
0.00017023057534744327,"Bibile, Monaragala",2021-09-08,2021-09-09
0.0001052315986807806,Kurunegala Proper,2021-09-08,2021-09-09
0.00010442947964248986,Jaffna Proper,2021-09-08,2021-09-09
0.00016358015033672254,"Bibile, Monaragala",2021-09-09,2021-09-10
2.4109093387312957e-05,Kurunegala Proper,2021-09-09,2021-09-10
0.0002856832018963062,Jaffna Proper,2021-09-09,2021-09-10
0.00014600498085645731,"Bibile, Monaragala",2021-09-10,2021-09-11
6.255869010135126e-05,Kurunegala Proper,2021-09-10,2021-09-11
0.00010679075260046571,Jaffna Proper,2021-09-10,2021-09-11
0.00015544788303953645,"Bibile, Monaragala",2021-09-11,2021-09-12
2.9609004081217444e-05,Kurunegala Proper,2021-09-11,2021-09-12
6.80888542817659e-05,Jaffna Proper,2021-09-11,2021-09-12
0.0001566323893552178,"Bibile, Monaragala",2021-09-12,2021-09-13
0.00012595021133679916,Kurunegala Proper,2021-09-12,2021-09-13
0.00010184274155779842,Jaffna Proper,2021-09-12,2021-09-13
0.00017692104627364266,"Bibile, Monaragala",2021-09-13,2021-09-14
0.00017692104627364266,Kurunegala Proper,2021-09-13,2021-09-14
9.007135119453386e-05,Jaffna Proper,2021-09-13,2021-09-14
9.007135119453386e-05,"Bibile, Monaragala",2021-09-14,2021-09-15
0.0002142659130753403,Kurunegala Proper,2021-09-14,2021-09-15
7.858471452059828e-05,Jaffna Proper,2021-09-14,2021-09-15
0.00012595021133679916,"Bibile, Monaragala",2021-09-15,2021-09-16
4.192603982395089e-05,Kurunegala Proper,2021-09-15,2021-09-16
0.00012273212049486196,Jaffna Proper,2021-09-15,2021-09-16
0.00012273212049486196,"Bibile, Monaragala",2021-09-16,2021-09-17
2.1672066209397653e-05,Kurunegala Proper,2021-09-16,2021-09-17
2.1672066209397653e-05,Jaffna Proper,2021-09-16,2021-09-17
2.1672066209397653e-05,"Bibile, Monaragala",2021-09-17,2021-09-18
0.00023110449823050963,Kurunegala Proper,2021-09-17,2021-09-18
0.00023110449823050963,Jaffna Proper,2021-09-17,2021-09-18
7.277062198236776e-05,"Bibile, Monaragala",2021-09-18,2021-09-19
6.747125059994637e-05,Kurunegala Proper,2021-09-18,2021-09-19
6.747125059994637e-05,Jaffna Proper,2021-09-18,2021-09-19
0.00012595021133679916,"Bibile, Monaragala",2021-09-19,2021-09-20
0.00014313767689198086,Kurunegala Proper,2021-09-19,2021-09-20
0.00012595021133679916,Jaffna Proper,2021-09-19,2021-09-20
0.00012595021133679916,"Bibile, Monaragala",2021-09-20,2021-09-21
0.00012595021133679916,Kurunegala Proper,2021-09-20,2021-09-21
0.00030520795127722447,Jaffna Proper,2021-09-20,2021-09-21
0.00030520795127722447,"Bibile, Monaragala",2021-09-21,2021-09-22
0.00030520795127722447,Kurunegala Proper,2021-09-21,2021-09-22
4.694708188750207e-05,Jaffna Proper,2021-09-21,2021-09-22
3.931641924261044e-05,"Bibile, Monaragala",2021-09-22,2021-09-23
6.085871974295907e-05,Kurunegala Proper,2021-09-22,2021-09-23
9.635725877168679e-05,Jaffna Proper,2021-09-22,2021-09-23
9.635725877168679e-05,"Bibile, Monaragala",2021-09-23,2021-09-24
6.371783167467382e-05,Kurunegala Proper,2021-09-23,2021-09-24
6.371783167467382e-05,Jaffna Proper,2021-09-23,2021-09-24
0.00025262664180282924,"Bibile, Monaragala",2021-09-24,2021-09-25
0.00025262664180282924,Kurunegala Proper,2021-09-24,2021-09-25
0.00014484400431086282,Jaffna Proper,2021-09-24,2021-09-25
0.00021157223602800732,"Bibile, Monaragala",2021-09-25,2021-09-26
0.00025837975682527144,Kurunegala Proper,2021-09-25,2021-09-26
0.00012595021133679916,Jaffna Proper,2021-09-25,2021-09-26
0.00012595021133679916,"Bibile, Monaragala",2021-09-26,2021-09-27
0.00012595021133679916,Kurunegala Proper,2021-09-26,2021-09-27
5.1974267663721076e-05,Jaffna Proper,2021-09-26,2021-09-27
5.1974267663721076e-05,"Bibile, Monaragala",2021-09-27,2021-09-28
5.1974267663721076e-05,Kurunegala Proper,2021-09-27,2021-09-28
5.415134010478467e-05,Jaffna Proper,2021-09-27,2021-09-28
5.415134010478467e-05,"Bibile, Monaragala",2021-09-28,2021-09-29
7.16361884703837e-05,Kurunegala Proper,2021-09-28,2021-09-29
7.16361884703837e-05,Jaffna Proper,2021-09-28,2021-09-29
0.00013499370923514682,"Bibile, Monaragala",2021-09-29,2021-09-30
5.7897329722097e-05,Kurunegala Proper,2021-09-29,2021-09-30
1.2701108652772386e-05,Jaffna Proper,2021-09-29,2021-09-30
1.2701108652772386e-05,"Bibile, Monaragala",2021-09-30,2021-10-01
0.00021129554066186127,Kurunegala Proper,2021-09-30,2021-10-01
0.00021129554066186127,Jaffna Proper,2021-09-30,2021-10-01
0.00021129554066186127,"Bibile, Monaragala",2021-10-01,2021-10-02
0.00021129554066186127,Kurunegala Proper,2021-10-01,2021-10-02
0.00021129554066186127,Jaffna Proper,2021-10-01,2021-10-02
0.00021129554066186127,"Bibile, Monaragala",2021-10-02,2021-10-03
0.0002781429567052485,Kurunegala Proper,2021-10-02,2021-10-03
0.0002781429567052485,Jaffna Proper,2021-10-02,2021-10-03
0.0002781429567052485,"Bibile, Monaragala",2021-10-03,2021-10-04
0.0002781429567052485,Kurunegala Proper,2021-10-03,2021-10-04
3.085606566988709e-05,Jaffna Proper,2021-10-03,2021-10-04
3.085606566988709e-05,"Bibile, Monaragala",2021-10-04,2021-10-05
3.085606566988709e-05,Kurunegala Proper,2021-10-04,2021-10-05
3.085606566988709e-05,Jaffna Proper,2021-10-04,2021-10-05
8.39191770622227e-05,"Bibile, Monaragala",2021-10-05,2021-10-06
8.39191770622227e-05,Kurunegala Proper,2021-10-05,2021-10-06
8.39191770622227e-05,Jaffna Proper,2021-10-05,2021-10-06
8.39191770622227e-05,"Bibile, Monaragala",2021-10-06,2021-10-07
8.39191770622227e-05,Kurunegala Proper,2021-10-06,2021-10-07
0.00011610211316163498,Jaffna Proper,2021-10-06,2021-10-07
0.0001462468892392217,"Bibile, Monaragala",2021-10-07,2021-10-08
2.434914625642563e-05,Kurunegala Proper,2021-10-07,2021-10-08
6.708452980611903e-05,Jaffna Proper,2021-10-07,2021-10-08
0.00010849011077494305,"Bibile, Monaragala",2021-10-08,2021-10-09
6.643048251109874e-05,Kurunegala Proper,2021-10-08,2021-10-09
6.643048251109874e-05,Jaffna Proper,2021-10-08,2021-10-09
0.00010983906764532627,"Bibile, Monaragala",2021-10-09,2021-10-10
0.00010983906764532627,Kurunegala Proper,2021-10-09,2021-10-10
0.00019816155651312232,Jaffna Proper,2021-10-09,2021-10-10
0.00019816155651312232,"Bibile, Monaragala",2021-10-10,2021-10-11
0.00019816155651312232,Kurunegala Proper,2021-10-10,2021-10-11
0.00016109142054270163,Jaffna Proper,2021-10-10,2021-10-11
0.00016109142054270163,"Bibile, Monaragala",2021-10-11,2021-10-12
0.00016109142054270163,Kurunegala Proper,2021-10-11,2021-10-12
0.00016109142054270163,Jaffna Proper,2021-10-11,2021-10-12
6.54473379172756e-05,"Bibile, Monaragala",2021-10-12,2021-10-13
6.54473379172756e-05,Kurunegala Proper,2021-10-12,2021-10-13
6.54473379172756e-05,Jaffna Proper,2021-10-12,2021-10-13
0.00015504718755769833,"Bibile, Monaragala",2021-10-13,2021-10-14
0.00012595021133679916,Kurunegala Proper,2021-10-13,2021-10-14
9.292605828004673e-05,Jaffna Proper,2021-10-13,2021-10-14
0.0001501308000618176,"Bibile, Monaragala",2021-10-14,2021-10-15
8.262879444070969e-05,Kurunegala Proper,2021-10-14,2021-10-15
0.00012595021133679916,Jaffna Proper,2021-10-14,2021-10-15
8.043227592023999e-05,"Bibile, Monaragala",2021-10-15,2021-10-16
9.905768753233438e-05,Kurunegala Proper,2021-10-15,2021-10-16
0.00016106756340439628,Jaffna Proper,2021-10-15,2021-10-16
0.00016106756340439628,"Bibile, Monaragala",2021-10-16,2021-10-17
0.00012595021133679916,Kurunegala Proper,2021-10-16,2021-10-17
0.00012595021133679916,Jaffna Proper,2021-10-16,2021-10-17
5.215875647537545e-05,"Bibile, Monaragala",2021-10-17,2021-10-18
9.774127794106027e-05,Kurunegala Proper,2021-10-17,2021-10-18
0.0001124229357020902,Jaffna Proper,2021-10-17,2021-10-18
0.00011515305671755932,"Bibile, Monaragala",2021-10-18,2021-10-19
9.494833943257027e-05,Kurunegala Proper,2021-10-18,2021-10-19
3.3139358406275845e-05,Jaffna Proper,2021-10-18,2021-10-19
3.3139358406275845e-05,"Bibile, Monaragala",2021-10-19,2021-10-20
4.554066404944128e-05,Kurunegala Proper,2021-10-19,2021-10-20
