HCHO_Reading,Next_Date,New_Location,STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN
0.00019466852080870858,2021-11-05,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-11-04,1,61,67.0,57
0.00019466852080870858,2021-11-06,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-11-05,0,79,86.0,75
0.00019466852080870858,2021-11-06,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-11-05,0,60,65.0,56
0.00017404130226497295,2021-11-07,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-11-06,0,81,86.0,76
0.00017404130226497295,2021-11-07,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-11-06,0,60,66.0,57
0.00017404130226497295,2021-11-08,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-11-07,0,80,85.0,73
0.00017404130226497295,2021-11-08,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-11-07,0,60,63.0,56
5.85595331627883e-05,2021-11-09,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-11-08,2,76,81.0,72
5.85595331627883e-05,2021-11-09,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-11-08,0,59,62.0,56
5.85595331627883e-05,2021-11-10,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-11-09,1,79,83.0,74
5.85595331627883e-05,2021-11-10,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-11-09,0,61,65.0,56
0.00011177114847575736,2021-11-11,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-11-10,0,79,85.0,74
0.00011177114847575736,2021-11-11,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-11-10,0,59,65.0,74
5.952602120750927e-05,2021-11-12,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-11-11,0,81,85.0,74
5.952602120750927e-05,2021-11-12,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-11-11,0,60,63.0,55
5.952602120750927e-05,2021-11-13,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-11-12,0,81,85.0,77
-2.9307014994332408e-05,2021-11-13,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-11-12,0,58,63.0,77
-2.9307014994332408e-05,2021-11-14,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-11-13,0,82,87.0,77
-4.0893907573713946e-05,2021-11-14,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-11-13,0,59,66.0,51
-9.896915283582645e-05,2021-11-15,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-11-14,0,78,82.0,76
-9.896915283582645e-05,2021-11-15,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-11-14,0,60,82.0,55
-9.896915283582645e-05,2021-11-16,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-11-15,1,80,85.0,74
9.688131562383517e-06,2021-11-16,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-11-15,0,61,65.0,56
9.688131562383517e-06,2021-11-17,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-11-16,1,80,84.0,76
9.688131562383517e-06,2021-11-17,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-11-16,0,61,66.0,58
9.688131562383517e-06,2021-11-18,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-11-17,0,82,86.0,56
6.605823757240088e-05,2021-11-18,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-11-17,0,61,65.0,56
6.605823757240088e-05,2021-11-19,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-11-18,2,82,86.0,75
-5.8697023635660395e-05,2021-11-19,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-11-18,0,59,66.0,56
-5.8697023635660395e-05,2021-11-20,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-11-19,0,81,85.0,76
1.657601601937637e-05,2021-11-20,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-11-19,0,61,69.0,55
1.657601601937637e-05,2021-11-21,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-11-20,0,81,87.0,54
0.00016643561672097896,2021-11-21,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-11-20,0,63,87.0,54
4.740992484225589e-05,2021-11-22,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-11-21,0,81,88.0,73
0.0001838957088999384,2021-11-22,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-11-21,0,61,67.0,54
9.97903995152294e-05,2021-11-23,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-11-22,0,83,87.0,75
-6.448765323512342e-07,2021-11-23,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-11-22,0,63,70.0,57
-6.448765323512342e-07,2021-11-24,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-11-23,0,81,92.0,75
-6.448765323512342e-07,2021-11-24,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-11-23,0,62,67.0,56
-6.448765323512342e-07,2021-11-25,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-11-24,1,79,84.0,75
0.00012520533205523507,2021-11-25,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-11-24,1,61,65.0,58
0.00012520533205523507,2021-11-26,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-11-25,0,78,85.0,76
0.00012520533205523507,2021-11-26,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-11-25,0,60,84.0,76
0.00012520533205523507,2021-11-27,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-11-26,0,82,88.0,74
3.6335866796414156e-05,2021-11-27,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-11-26,0,62,71.0,52
3.6335866796414156e-05,2021-11-28,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-11-27,0,81,88.0,52
-2.498389232988013e-05,2021-11-28,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-11-27,0,61,69.0,52
-2.498389232988013e-05,2021-11-29,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-11-28,0,80,87.0,76
1.3165239029513236e-05,2021-11-29,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-11-28,0,61,69.0,55
1.3165239029513236e-05,2021-11-30,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-11-29,0,80,84.0,76
0.0005226186982595917,2021-11-30,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-11-29,0,60,66.0,54
0.0005226186982595917,2021-12-01,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-11-30,0,80,87.0,77
0.00017217998683970124,2021-12-01,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-11-30,0,61,69.0,54
0.00017217998683970124,2021-12-02,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-01,0,81,87.0,75
4.2641393873374475e-05,2021-12-02,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-01,0,59,70.0,75
0.00015270440783731755,2021-12-03,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-02,0,83,88.0,75
3.774400317311452e-05,2021-12-03,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-02,0,62,68.0,49
0.0002892300586867999,2021-12-04,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-03,0,82,88.0,77
0.00016579187850975337,2021-12-04,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-03,0,63,72.0,77
0.00016579187850975337,2021-12-05,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-04,0,83,88.0,77
0.0001980647621395809,2021-12-05,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-04,0,61,71.0,77
0.0001980647621395809,2021-12-06,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-05,0,83,89.0,77
0.0001668042237377873,2021-12-06,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-05,0,61,71.0,51
0.0001668042237377873,2021-12-07,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-06,0,82,86.0,77
0.0002453597373491608,2021-12-07,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-06,0,61,72.0,52
0.0002453597373491608,2021-12-08,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-07,0,84,91.0,77
0.0001277542208318068,2021-12-08,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-07,0,60,73.0,77
0.0001995450183162504,2021-12-09,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-08,0,83,90.0,76
5.2239620656796715e-05,2021-12-09,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-08,0,62,71.0,47
0.00030440026136056543,2021-12-10,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-09,0,83,87.0,78
0.00012046761037671312,2021-12-10,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-09,0,60,70.0,78
0.0002289257347507758,2021-12-11,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-10,0,83,91.0,76
4.485241902878767e-05,2021-12-11,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-10,0,60,67.0,48
0.0002056766954945566,2021-12-12,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-11,1,83,91.0,76
1.9548721196566954e-05,2021-12-12,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-11,0,61,68.0,54
0.0002984725432944723,2021-12-13,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-12,0,81,89.0,76
0.0002984725432944723,2021-12-13,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-12,0,60,66.0,55
0.0002984725432944723,2021-12-14,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-13,0,78,88.0,75
0.00014651552587498378,2021-12-14,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-13,0,59,63.0,75
0.00014651552587498378,2021-12-15,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-14,1,80,86.0,75
0.00014651552587498378,2021-12-15,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-14,0,59,66.0,75
0.00014651552587498378,2021-12-16,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-15,0,80,87.0,76
9.829105344649392e-05,2021-12-16,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-15,0,59,63.0,56
9.829105344649392e-05,2021-12-17,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-16,0,82,90.0,76
9.760525530799496e-05,2021-12-17,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-16,0,60,68.0,54
9.760525530799496e-05,2021-12-18,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-17,0,82,90.0,76
4.806909959697483e-05,2021-12-18,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-17,0,61,68.0,55
9.303462975357217e-05,2021-12-19,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-18,0,82,90.0,76
0.0002646616280720567,2021-12-19,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-18,0,62,69.0,54
0.0002646616280720567,2021-12-20,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-19,0,83,84.0,74
0.0002646616280720567,2021-12-20,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-19,0,58,68.0,72
1.6750675888485124e-05,2021-12-21,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-20,0,83,91.0,75
6.302742192158857e-05,2021-12-21,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-20,0,60,70.0,45
0.00017231326932127495,2021-12-22,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-21,0,82,89.0,77
0.00020611439241849226,2021-12-22,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-21,0,59,69.0,77
0.00020611439241849226,2021-12-23,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-22,0,82,90.0,75
0.00013684883106601314,2021-12-23,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-22,0,60,70.0,47
0.00030237337755542143,2021-12-24,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-23,0,81,89.0,74
3.7797857366572504e-05,2021-12-24,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-23,0,59,70.0,46
0.0002349150910121452,2021-12-25,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-24,0,80,89.0,71
6.854709364578421e-05,2021-12-25,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-24,0,58,89.0,43
0.00021882030250849907,2021-12-26,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-25,0,80,88.0,72
0.00017503788345789686,2021-12-26,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-25,0,60,69.0,42
0.0003354193959285042,2021-12-27,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-26,0,80,87.0,71
0.00011118904567774752,2021-12-27,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-26,0,58,68.0,71
0.0002449520763396187,2021-12-28,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-27,0,82,90.0,73
8.707561503487014e-05,2021-12-28,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-27,0,55,69.0,40
0.0002450576515296766,2021-12-29,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-28,0,82,90.0,73
0.00014604947419375516,2021-12-29,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-28,0,56,69.0,42
0.0001861325651091632,2021-12-30,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-29,0,82,90.0,76
5.593925007572945e-05,2021-12-30,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-29,0,58,67.0,41
0.0001274425730867105,2021-12-31,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-30,0,81,89.0,75
0.0001157977655242676,2021-12-31,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-30,0,61,69.0,54
0.00014578293795570072,2022-01-01,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-12-31,0,81,88.0,74
0.00027320075786026405,2022-01-01,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-12-31,0,58,63.0,55
0.00027320075786026405,2022-01-02,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-01-01,0,81,89.0,75
-9.656306209314945e-05,2022-01-02,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-01-01,0,61,70.0,55
0.00021400305299728122,2022-01-03,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-01-02,0,82,90.0,76
8.811097408314434e-05,2022-01-03,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-01-02,0,59,63.0,57
8.311941406538581e-05,2022-01-04,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-01-03,0,80,90.0,76
8.311941406538581e-05,2022-01-04,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-01-03,0,59,62.0,57
8.311941406538581e-05,2022-01-05,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-01-04,0,81,88.0,74
-2.2687453550778574e-05,2022-01-05,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-01-04,0,60,66.0,54
0.0003065800440365972,2022-01-07,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-01-06,0,83,92.0,76
0.00014819511029675445,2022-01-07,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-01-06,0,59,68.0,52
0.00014819511029675445,2022-01-08,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-01-07,0,84,85.0,76
6.382459631234894e-05,2022-01-08,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-01-07,0,62,68.0,50
0.00015247550320411665,2022-01-09,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-01-08,0,82,90.0,76
6.333697018267769e-05,2022-01-09,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-01-08,0,59,90.0,49
0.00014520682543919277,2022-01-10,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-01-09,0,81,94.0,76
0.00014520682543919277,2022-01-10,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-01-09,0,58,68.0,56
0.00014520682543919277,2022-01-11,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-01-10,0,80,90.0,76
0.00018997720275258412,2022-01-11,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-01-10,0,60,94.0,55
0.00030545436797796964,2022-01-13,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-01-12,0,60,94.0,52
0.00030545436797796964,2022-01-14,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-01-13,0,83,90.0,77
0.0002583368599955235,2022-01-14,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-01-13,0,61,70.0,53
0.0002583368599955235,2022-01-15,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-01-14,0,83,90.0,77
0.00021047168445525284,2022-01-15,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-01-14,0,60,71.0,50
0.0003012163982798455,2022-01-17,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-01-16,0,83,89.0,77
0.00022452156086287124,2022-01-17,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-01-16,0,61,68.0,49
0.00022452156086287124,2022-01-18,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-01-17,0,81,93.0,76
-0.00016374279049243814,2022-01-18,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-01-17,0,58,93.0,76
0.00022023679583946693,2022-01-20,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-01-19,0,82,93.0,77
0.00012833297098023897,2022-01-20,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-01-19,0,59,93.0,50
0.00013785004271851058,2022-01-22,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-01-21,0,79,90.0,68
9.593341892642781e-05,2022-01-22,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-01-21,0,59,70.0,46
0.00027746068777385863,2022-01-23,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-01-22,0,79,88.0,69
0.00020133880475464152,2022-01-23,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-01-22,0,56,88.0,69
0.00017131714858262208,2022-01-25,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-01-24,0,78,88.0,66
0.00021311397224775213,2022-01-27,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-01-26,0,79,95.0,74
0.00017561748051650886,2022-01-27,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-01-26,0,57,95.0,45
0.00019627029645885764,2022-01-29,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-01-28,0,81,95.0,74
-6.255603228577604e-06,2022-01-29,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-01-28,0,56,95.0,45
0.00031655194548329895,2022-01-31,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-01-30,0,81,88.0,76
-3.220133533719095e-05,2022-01-31,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-01-30,0,58,88.0,47
0.00029546523330516313,2022-02-01,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-01-31,0,82,91.0,78
0.000292404894202498,2022-02-01,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-01-31,0,60,96.0,78
0.00024690157245103867,2022-02-03,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-02-02,0,81,96.0,74
3.582195972256424e-07,2022-02-04,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-02-03,0,79,87.0,74
7.504399569051451e-05,2022-02-04,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-02-03,0,57,71.0,47
0.00020598418210313383,2022-02-05,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-02-04,0,82,87.0,74
4.703003261100508e-05,2022-02-05,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-02-04,0,61,72.0,47
0.0003386893965323936,2022-02-06,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-02-05,0,81,88.0,75
0.00011971618502055945,2022-02-08,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-02-07,0,80,93.0,76
0.00014950273528800714,2022-02-09,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-02-08,0,82,91.0,73
0.0002932414859561438,2022-02-09,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-02-08,0,61,71.0,47
0.0002932414859561438,2022-02-10,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-02-09,0,82,93.0,75
0.00023073785470265423,2022-02-10,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-02-09,0,60,72.0,51
0.00023073785470265423,2022-02-11,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-02-10,0,81,90.0,70
0.00024929030075053515,2022-02-13,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-02-12,0,81,90.0,76
0.0001832808502081279,2022-02-13,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-02-12,0,63,70.0,54
0.0001832808502081279,2022-02-14,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-02-13,0,78,91.0,75
6.943415445256418e-05,2022-02-14,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-02-13,0,60,90.0,56
6.943415445256418e-05,2022-02-15,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-02-14,0,81,92.0,76
0.00024495270915367843,2022-02-15,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-02-14,0,59,71.0,76
0.0003118394644699085,2022-02-17,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-02-16,0,79,89.0,71
2.189217788668978e-05,2022-02-17,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-02-16,0,60,89.0,52
0.000298992691619748,2022-02-19,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-02-18,0,81,89.0,76
0.000298992691619748,2022-02-19,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-02-18,0,60,89.0,49
0.000298992691619748,2022-02-20,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-02-19,0,80,95.0,71
0.00016783637076512594,2022-02-20,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-02-19,0,57,95.0,74
0.00026385106762363933,2022-02-22,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-02-21,0,83,95.0,78
9.75711753340983e-05,2022-02-22,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-02-21,0,61,95.0,52
9.75711753340983e-05,2022-02-23,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-02-22,0,84,90.0,79
0.0001917515974617478,2022-02-23,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-02-22,0,59,71.0,49
4.121762150430474e-05,2022-02-25,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-02-24,0,59,93.0,53
0.0003047658858295771,2022-02-26,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-02-25,0,85,91.0,78
-4.061309683184984e-05,2022-02-26,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-02-25,0,62,68.0,52
0.0001869507970714995,2022-02-28,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-02-27,0,80,91.0,74
6.179670672577967e-05,2022-02-28,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-02-27,0,56,91.0,74
0.00016817056824201498,2022-03-01,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-02-28,0,83,63.0,75
2.0587229344284576e-05,2022-03-01,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-02-28,0,58,63.0,45
0.00013060837426274633,2022-03-03,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-03-02,0,58,63.0,72
0.00013060837426274633,2022-03-04,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-03-03,0,86,93.0,79
0.00013060837426274633,2022-03-04,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-03-03,0,60,64.0,55
0.00013060837426274633,2022-03-05,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-03-04,0,83,87.0,79
0.0002367314640597139,2022-03-05,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-03-04,0,60,95.0,54
0.0002367314640597139,2022-03-06,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-03-05,0,83,90.0,77
0.00015502358775024386,2022-03-06,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-03-05,0,60,70.0,77
0.000415120426756822,2022-03-10,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-03-09,0,83,90.0,76
7.428724563068309e-05,2022-03-10,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-03-09,0,61,71.0,51
7.428724563068309e-05,2022-03-11,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-03-10,0,85,90.0,78
3.517861110649411e-05,2022-03-11,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-03-10,0,63,73.0,50
0.0003640472679822728,2022-03-12,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-03-11,0,82,91.0,72
0.00025255733661767106,2022-03-13,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-03-12,0,77,90.0,79
0.0002423098280679168,2022-03-13,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-03-12,0,61,70.0,55
0.00020662570281074858,2022-03-15,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-03-14,0,80,90.0,76
0.00015415888420073539,2022-03-15,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2022-03-14,0,59,95.0,76
0.0001408299017965568,2022-03-18,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2022-03-17,0,83,90.0,75
